"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID"
"Dnajb2",571.91003128129,-0.443598964937233,0.158220712039422,-2.74046905331331,0.00613515592625551,0.0285052587258849,"Dnajb2","56812"
"Gm49874",114.219126170363,-0.443389952343207,0.31192504564691,-1.38940414818049,0.164709889611926,0.352706935959491,"Gm49874",NA
"Wdr3",1656.62814474653,0.443383597142234,0.135229980323554,3.2047893233831,0.001351613725816,0.00821018290710834,"Wdr3","269470"
"Hipk4",39.8873853242661,0.443349308523957,0.393709060879807,1.10068411317628,0.271034162951195,0.495576213836439,"Hipk4","233020"
"Poldip2",2222.53065007597,0.443325213100115,0.117219785683247,3.69669003039343,0.000218428771096198,0.0018071758374187,"Poldip2","67811"
"X4921513I03Rik",5.16900505160373,0.443292308499155,1.17984561173326,0.367244921022018,0.7134363345323,0.873430370276324,"X4921513I03Rik",NA
"Hoxa7",558.594013436368,0.443150520334541,0.331253175316188,1.30761167774797,0.191005054009213,0.392364638174866,"Hoxa7","15404"
"Cmc4",60.4488658823728,-0.443136362311744,0.547948695802146,-0.790468826059843,0.429254021071841,0.65715072578137,"Cmc4","105886298"
"Gna12",5470.94661026128,0.443122274612774,0.114060570083749,3.79730062978602,0.000146280343044679,0.0012949305111677,"Gna12","14673"
"Umad1",748.302404281889,-0.443094703853288,0.119174310812609,-3.63412803397112,0.000278922335919372,0.0022208896662805,"Umad1","100036521"
"Xkr8",385.961906263529,0.44298667335383,0.198871886009871,2.17721409517048,0.0294645971244718,0.0986431736580818,"Xkr8","381560"
"X2810414N06Rik",30.3366045693197,-0.442881065717845,0.476300445188508,-0.908840355054719,0.363434401457615,0.594174584797156,"X2810414N06Rik",NA
"Dis3l",1116.25963918373,0.442845040085836,0.111924183198795,3.86730577534826,0.000110044410648386,0.00102258017060188,"Dis3l","213550"
"Gm10243",96.8335297863744,0.442829357261699,0.207670830160758,2.08420873035778,0.0371411849750243,0.118057534961972,"Gm10243","100302576"
"Atpsckmt",388.962573676723,0.442812102459407,0.120137548826571,3.60263803187968,0.000315004032100168,0.00246654100606735,"Atpsckmt","68073"
"Galk2",760.939771271443,0.44280857026479,0.118221869256498,3.66098567876436,0.000251246803928702,0.00203012896476657,"Galk2","69976"
"Stat5b",6442.11150456742,-0.442804555711862,0.0587703750519389,-7.36433203513449,1.78036060007733e-13,1.75082855220875e-11,"Stat5b","20851"
"Gm37800",5.10205597441184,0.4426317248896,1.53521041678659,0.281806142115137,0.778092161009355,0.912995495416429,"Gm37800",NA
"Gm5611",49.1797085347704,0.442605411628402,0.485848911151894,0.890411405065708,0.373245020591793,0.604152130497119,"Gm5611","434373"
"Pip4p1",2060.86052245792,0.44259531219942,0.122406843203928,3.534077841373,0.000409200545824838,0.00306641795805901,"Pip4p1","219024"
"Fam129b",1759.078341557,-0.442578144428929,0.192945461578915,-2.24197107767681,0.0249632416221137,0.0867069406861164,"Fam129b",NA
"Gm13216",5.87533619616838,0.442481531163108,0.813990343001437,0.531310395610362,0.595203702752224,0.792100954684963,"Gm13216","666599"
"X9430024E24Rik",0.532319846439608,0.442409164818728,4.74965141722246,0.0910401894443858,0.927460657075772,NA,"X9430024E24Rik",NA
"Gm15455",23.1753457722126,-0.442398300396625,0.535116445343926,-0.808045247270839,0.419064535191003,0.649069874241495,"Gm15455","433287"
"Gm4332",237.248340841323,0.442210591730236,0.241121219585022,1.79250334115797,0.0730523744582532,0.196504637024728,"Gm4332","100043278"
"Gm7125",2.90162870809101,-0.44210507920113,1.07265864658964,-0.402835590404221,0.687069177017268,NA,"Gm7125","633752"
"Rab26",13.0317407644248,0.442044574569221,0.67793280454565,0.637297047247592,0.523931373932325,0.737606079726966,"Rab26","328778"
"Kif21b.1",31.3960710480355,-0.441996801318401,0.441821708183689,-0.977762733964163,0.328191686261786,0.559688881897295,"Kif21b","16565"
"Plppr3",4462.45649585833,0.441982936108241,0.199662110398904,2.16356991942629,0.0304973722149533,0.101235078141142,"Plppr3","216152"
"Aasdhppt",663.114813330585,0.441970102797711,0.138740778366904,3.11350496863549,0.00184879396983435,0.0106002970085833,"Aasdhppt","67618"
"Gm23969",57.5234320764368,0.441849946370128,0.304781660007553,1.41691578935368,0.156507549591564,0.341019810356501,"Gm23969","115489598"
"Fbxw4",1001.46053502756,-0.441836878007757,0.145541694049547,-2.96710080797017,0.00300622375751236,0.0158968254251736,"Fbxw4","30838"
"B3galt4",402.430990328163,0.441614128579783,0.126773420384296,3.40461058218202,0.000662584671232342,0.004528534890669,"B3galt4","54218"
"Gm4342",14.3548310125863,0.441592809735357,0.624618469570157,0.690970297487946,0.489584207165717,0.710074004160285,"Gm4342","100043296"
"Rad9b",172.84824284844,0.441475193824224,0.207635311948784,2.07804342033427,0.0377053601258269,0.119430044666602,"Rad9b","231724"
"Lcp1",67190.9377876037,-0.441438216530181,0.155091940896701,-2.78182227932489,0.00540546317412333,0.025701961700976,"Lcp1","18826"
"Gm40578",10.6149049866828,0.44128578385087,0.900349995308805,0.479020143386513,0.631924298595031,0.817381199092813,"Gm40578","105245076"
"Daam2.1",18.7737259677747,-0.441093349086468,0.438336387731861,-0.98347607260517,0.325373185943137,0.556227847118148,"Daam2","76441"
"Sdccag8",823.617626470142,-0.441056214300184,0.0961308480396365,-4.48405712724444,7.32370413993654e-06,0.000102196947480621,"Sdccag8","76816"
"Tefm",172.759590200282,0.440992117889411,0.214649151799902,2.00789108307862,0.0446548669450075,0.136037139239026,"Tefm","68550"
"Adamts1",85.3569224111441,0.440912688421253,0.638734648249485,0.67463490449784,0.499907751243163,0.71865635570844,"Adamts1","11504"
"Tigd5",71.5477405228146,0.440901163446481,0.377150492471516,1.14251783319367,0.253238837698479,0.474765620007539,"Tigd5","105734"
"Kit",7538.46849206951,0.440895932529846,0.141320035534746,3.04907885778094,0.00229544219513033,0.0127320036217467,"Kit","16590"
"Pin4",318.400177099874,0.44087443750076,0.180780430697578,2.38341304884685,0.0171529361128059,0.0644924877460071,"Pin4","69713"
"Kremen1",519.540424131318,-0.44086174489985,0.167924393740544,-2.56580795262876,0.0102935802708086,0.0434066776298487,"Kremen1","84035"
"A630095N17Rik",6.03904669389102,0.440860935075342,1.19998870943229,0.359054157500514,0.719554574977918,0.876892748593723,"A630095N17Rik","381272"
"Zmynd19",250.258632285553,0.44085609683955,0.799323240577277,0.539026109798062,0.589868838707535,0.788086948888118,"Zmynd19","67187"
"Crybg2",71.8202892853192,-0.440833260142081,0.366338158074303,-1.17605346493743,0.239573511886707,0.457369617411829,"Crybg2","230806"
"Fech",1804.99121077259,0.440753187940549,0.118978843712606,3.62041834076851,0.000294127070419587,0.00232855273224206,"Fech","14151"
"Gm44941",9.31434480992776,-0.44071223740396,0.838745427594592,-0.513519624946492,0.607587886545821,0.800836730565029,"Gm44941",NA
"Ftl1.ps2",21.3199016954547,0.440700589076645,0.40867516731092,1.05389469076541,0.291931133921748,0.519650941826908,"Ftl1","14325"
"Emc4",1285.32006494107,0.440696972161754,0.112896913637428,3.81495789641292,0.000136206154721616,0.00122243845608717,"Emc4","68032"
"Gm11613",56.9890961289179,0.440671833393773,0.352143254824865,1.22300179683397,0.221329017632582,0.433980615086535,"Gm11613","108167924"
"Nrg2",416.489497822041,0.440658757176551,0.300073946662489,1.43517543580996,0.151237111571556,0.332813829389416,"Nrg2","100042150"
"Gm13231",13.9779642459351,0.440465010305797,0.567668348195317,0.758303702636045,0.448269191204547,0.674908265672206,"Gm13231","545703"
"Bzw2",2423.90842995274,0.44046089874447,0.30847859192196,1.39543200084811,0.162885606926463,0.349956134160706,"Bzw2","66912"
"Cd101",106.406380983409,0.440454087630031,0.320320789079552,1.34382188826067,0.179005989717881,0.374659500367765,"Cd101","630146"
"Gm16464",24.3182848646835,-0.440444778606707,0.460554712221598,-0.93462246109773,0.349982899440888,0.581297139469977,"Gm16464","672495"
"Gm8010",10.8875540379887,0.440415715410574,0.673677673052999,0.638904527531689,0.522885042483427,0.736547022320312,"Gm8010","666262"
"Yipf6",965.091294288652,0.440407350560746,0.120048117271056,3.58529030146247,0.000336703458257732,0.00261376609010398,"Yipf6","77929"
"Zfp775",211.470415796116,-0.44030483871389,0.205644795965625,-2.09246646234519,0.0363968088212894,0.11619124239119,"Zfp775","243372"
"BC049352",48.9213674323621,0.440277165931759,0.615405781642412,0.699176346350571,0.48444183088431,0.706406745667564,"BC049352","408059"
"Srsf6",7842.03486258086,0.440224676895573,0.0786508557730275,5.47005716170624,4.49890455891546e-08,1.23973797606236e-06,"Srsf6","67996"
"Stat4",1970.18204900067,-0.440222381257474,0.243079209150222,-1.76988555607649,0.0767462074547964,0.203772719729626,"Stat4","20849"
"Gm5148",77.5803473577612,0.440191296463665,0.477374987204053,0.901160111013066,0.367503196163669,0.598259494874387,"Gm5148","381438"
"Uqcrc1",7052.83410694398,0.440150314881251,0.115108074944741,3.73692562479,0.000186283995674691,0.00158485540083135,"Uqcrc1","22273"
"Rbm33",6823.43011929058,-0.440133806061002,0.0709182317742892,-6.06520770892857,1.31783229092537e-09,5.26878998780375e-08,"Rbm33","381626"
"Jmjd8",1476.283969331,0.440120399393412,0.109022634080458,3.94523947271339,7.97202667343514e-05,0.000779291324917093,"Jmjd8","72106"
"Gm38309",26.3894205085421,-0.440090433964293,0.427700939693984,-1.00558683427729,0.314614359711787,0.545065372298538,"Gm38309",NA
"Nrbp2",169.955875693632,0.440086105271769,0.34868173469742,1.23346324878471,0.21740298008292,0.429177258689201,"Nrbp2","223649"
"Zeb1",1904.78664516452,-0.440077439706213,0.121065701502503,-3.55243008026778,0.000381690442441578,0.00290219006253673,"Zeb1","21417"
"Ccn4",6.17574442921577,-0.440071409980702,1.41487271843663,-0.303964734337313,0.76115475861361,0.903803218382398,"Ccn4","22402"
"Jpx",153.030130975817,0.439904706851571,0.312423678306118,1.3760311292102,0.168811995920773,0.358898454442217,"Jpx","70252"
"Rps2.ps5",42.8683818703798,-0.439869586860659,0.450166840324017,-0.954911709070466,0.339622347915125,0.571592482702478,"Rps2","16898"
"X4930481B07Rik",20.7777894053999,-0.439752015905057,0.473297928853057,-0.907994710533541,0.363881016275766,0.594764166027739,"X4930481B07Rik",NA
"Zbtb8a",157.307327826004,0.439621261792091,0.278386680741556,1.54325365224975,0.12276924420682,0.286844028520606,"Zbtb8a","73680"
"Gm10817",2.70661690753139,-0.439586478114327,1.47148552478362,-0.291940675513948,0.770331982917422,NA,"Gm10817","321016"
"Glis2",106.708262310589,-0.439553228819233,0.272262830388055,-1.57771528418695,0.114631033388567,0.27274325682981,"Glis2","83396"
"Gm26705",0.706243873815492,-0.439510647116144,4.69187125029031,-0.0915435706147238,0.927060687209385,NA,"Gm26705","381967"
"Syt8",169.019887806106,-0.439406872433713,0.248925671540667,-1.72504053027556,0.0845201686014622,0.218394247051061,"Syt8","55925"
"Tcea1.ps1.1",10.8821676825508,0.439403423296154,0.61734840128937,0.695560922162134,0.486703845980491,0.708302885700979,"Tcea1","21399"
"Cxxc5",186.992491556198,0.439321962612781,0.664012261601525,0.646557281302763,0.51791851321112,0.732771089741019,"Cxxc5","67393"
"Ell",2396.79900063479,-0.439305257940665,0.0856108158011822,-5.0146147297283,5.31398367283222e-07,1.0551690068064e-05,"Ell","13716"
"Arl6ip4",1221.08290138392,0.439249419085949,0.158523831035269,2.7077911017079,0.00677326410649491,0.0309080605496524,"Arl6ip4","65105"
"Gm42421",9.25637998186246,0.439193122356119,0.914372113012761,0.469385621289315,0.638794024187254,0.822388679624627,"Gm42421",NA
"Spon2",87.6593349857839,-0.439181095962238,0.458221230394683,-0.936624205719513,0.348951896325494,0.580420989880081,"Spon2","100689"
"Fmr1nb",3.38324097362678,-0.439128315917811,3.64584410652541,-0.117703418846063,0.906302657766812,NA,"Fmr1nb","207854"
"Zfp119b",97.7002731155832,-0.439054238914551,0.288413296392155,-1.48763681938979,0.136846697887686,0.310148089217899,"Zfp119b","240120"
"Gm9791",26.4333539988851,-0.439031461780391,0.373736264327959,-1.14795245399015,0.250988192317232,0.472167270225073,"Gm9791","100040232"
"Mrpl50",859.427521912297,0.439020774731933,0.149682637267277,2.86620267096084,0.00415428193060008,0.0207714096530004,"Mrpl50","28028"
"Trmt1",2065.82278689981,0.438929032678786,0.156034997988515,2.74892836996964,0.00597904508207395,0.0278986250175477,"Trmt1","212528"
"A730081D07Rik",16.2957742397197,-0.438818201873956,0.720112411031322,-0.595487864540226,0.551517408590115,0.759656777306281,"A730081D07Rik","102633880"
"Gm48048",13.0381272637895,0.438750230558194,0.671630952727497,0.638371755823696,0.523231712137016,0.736871048380825,"Gm48048",NA
"Lyn.1",13.9072205360544,-0.438728477885761,0.677714523675919,-0.632609251990559,0.526988843781437,0.739702259924563,"Lyn","17096"
"Gm45242",6.7000198276699,0.438709156233143,1.19176341234731,0.359726730818789,0.719051500103736,0.876840539912583,"Gm45242",NA
"Gm50012",50.2789355029637,-0.438689799086838,0.319602338019573,-1.34132247512089,0.179815775757315,0.375823665085041,"Gm50012",NA
"Hint3",183.964374249828,0.43865968893777,0.376118356335849,1.1396936143021,0.254413968473369,0.476366165477569,"Hint3","66847"
"Gm48079",21.2785986911893,-0.438456214350385,0.474876245040034,-0.902248151651099,0.366925061255974,0.597524335594704,"Gm48079",NA
"Slc35d2",724.611383451301,-0.438276887967009,0.163264928301148,-2.6232020092952,0.00871076076952947,0.037892722425102,"Slc35d2","70484"
"Gm37968",34.9681700612388,0.438273060124392,0.335827756657089,1.27527594618005,0.202211588435311,0.408120850115037,"Gm37968",NA
"Tet2",3525.3774569694,-0.438216860679693,0.144686901643235,-2.95961041266594,0.00308028300795638,0.016214072149948,"Tet2","214133"
"Igf2bp3.1",94.7685055954023,-0.43818198730302,0.42759671564828,-1.00136874684328,0.316648567856459,0.547331338387214,"Igf2bp3","140488"
"Gm35202",5.58738463000086,0.438176663905812,1.55800985292121,0.274822821629142,0.783452363837159,0.915922235760855,"Gm35202","108168745"
"Gm39307",24.1339010457465,-0.43808219224578,0.705751131374629,-0.60656253063595,0.544141272731688,0.753251168879347,"Gm39307","105243360"
"Gm15912",17.8740739589411,0.438039884715338,0.651667756170362,0.656837599624061,0.51128534492182,0.728000223391118,"Gm15912","115488138"
"Pax6.1",10.8755018649168,0.43802916304114,1.17854548414229,0.363184254490309,0.716467248867849,0.874636147728698,"Pax6","18508"
"Gm23136",41.8688945974956,0.437950597767896,0.482017610588209,0.887831872461393,0.374631195607046,0.605939458168696,"Gm23136","115487263"
"Cyp4f16",585.785285567057,0.43787807352475,0.166498534616685,2.56986089703322,0.0101739358039813,0.043065925730847,"Cyp4f16","70101"
"Nme3",31.4372739023209,0.437848245108633,0.566971770529467,0.754620013460436,0.450477011809921,0.676759194545024,"Nme3","79059"
"R74862",161.041685551878,-0.43780648962955,0.232936786201576,-1.83657762522464,0.0662722729166045,0.182695584299129,"R74862","97423"
"Rpl7l1",3625.26043653532,0.437789750277445,0.0803503416647782,5.32405639371373,1.01478423328954e-07,2.49192577997136e-06,"Rpl7l1","66229"
"Gm38162",48.1988459863794,0.437775348958157,0.35039658318754,1.2208319643608,0.222149648631155,0.434991526761958,"Gm38162",NA
"Rps19.ps7",43.9653910505548,0.437713596890955,0.316023622723753,1.3534228650522,0.175920576856351,0.369952469905499,"Rps19","20085"
"C130060C02Rik",16.1257389323083,0.437684169816892,0.73604008615063,0.581060974618394,0.561199359302078,0.766209306625616,"C130060C02Rik","100502653"
"Olfr545",2.18557601699073,-0.437680876752248,1.91975413636577,-0.222778984376551,0.823707525028552,NA,"Olfr545","258837"
"Ap3m1.ps",66.9192632898532,-0.437635813629955,0.241260748602393,-1.77250471163345,0.0763108138783712,0.203006331791821,"Ap3m1","55946"
"Tbc1d2",2203.46005806791,-0.437629917064346,0.211380245420476,-2.02303633536667,0.0430694014791864,0.132339712822911,"Tbc1d2","381605"
"Tipin",1712.50109953999,0.437571413872133,0.0980302082831418,4.36162914840672,1.29097556201773e-05,0.000166414453845193,"Tipin","66131"
"Taf6l",1065.05423866231,0.437473737443214,0.122976786806643,3.47605225785686,0.000508853122012268,0.00365448737962671,"Taf6l","225895"
"Zfp493",84.9667649113992,0.437422649812369,0.356134042119839,1.20017352811372,0.230071953980401,0.445539317436688,"Zfp493","72958"
"Fam161a",55.4667725621237,-0.437420702768496,0.413427031484994,-1.03384798336296,0.301207235642677,0.530024604781678,"Fam161a","73873"
"Nxpe1.ps",47.0331455827811,0.437339660627062,0.414981062201153,1.02978111425219,0.303112768154925,0.532024187042353,"Nxpe1",NA
"Slc16a4",220.132132687453,0.437149568432135,0.227906089695076,1.87423499303434,0.0608980429969867,0.171712786001831,"Slc16a4","229699"
"Gtf2h1",2041.40340347282,0.437140649441857,0.0942863308060508,4.53024999265796,5.89139331824641e-06,8.43078698990434e-05,"Gtf2h1","14884"
"X4833417C18Rik",71.516332059707,0.437093352026442,0.421939842154809,1.01221384983536,0.311435815519653,0.541275916913711,"X4833417C18Rik",NA
"Gm34086.2",11.0232368946722,-0.437061717718393,0.720736526796775,-0.592535138487314,0.553492298015576,0.760996897947468,"Gm34086","102637216"
"Plekhg1",794.694278013503,0.437007632665436,0.235424135927968,1.81378018435666,0.0697115744191498,0.189682031103771,"Plekhg1","213783"
"B3gnt5",337.901438398791,-0.436841608773904,0.201083228610791,-2.12271113669098,0.033778065213437,0.109634733799283,"B3gnt5","108105"
"Cops5",2023.38571401638,0.43661566191379,0.0831143631472807,5.13287530288617,2.85348970365378e-07,6.15487643979376e-06,"Cops5","26754"
"Gm16754",553.608021078655,-0.436591317811928,0.248655223822716,-1.71559362901652,0.0862364453870827,0.221432829554856,"Gm16754","100503569"
"Snrnp35",266.826615935941,-0.436514551623013,0.145976004309607,-2.92181275710492,0.0034800068326604,0.0178826502668904,"Snrnp35","76167"
"Wee2",9.79383360306293,-0.436495241624109,1.53951133699691,-0.277032868400998,0.781754868131658,0.915165208957266,"Wee2","381759"
"Zfp652",3983.9492987938,-0.43648718242089,0.106751673280674,-3.99513346549201,6.46578180288473e-05,0.00065414418532354,"Zfp652","268469"
